RecyclerID,Company Name,Info,Status,Type,Address,District,State
8681,RECYTRONICS WASTE SOLUTIONS LLP,Recycler,Approved by CPCB Authority,Authorization,Survey No 90/A Mangalpally Patelguda Ibrahimpatnam K.V.Rangareddy,K.V.Rangareddy,TELANGANA
9857,RENAVART RECYCLERS INDIA PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Sy.No. 183, Deshmukhi Village Pochampally Mandal yadadri bhuvanagiri Rangareddy Hyderabad Nalgonda",Nalgonda,TELANGANA
860053,RESCALEX,Recycler,Approved by CPCB Authority,Authorization,"17,Off Ponneri High Road,Manali New Town, Sadayankuppam,Chennai TamilNadu  Chennai Chennai",Chennai,TAMIL NADU
40057,RESOURCE E WASTE SOLUTIONS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"H-30, KOSI KOTWAN INDUSTRIAL AREA, TEHSIL CHATTA, Kosikalan Rural, Mathura Mathura",Mathura,UTTAR PRADESH
148,Resource e waste solutions pvt ltd,Recycler,Approved by CPCB Authority,Authorization,F-97/F-9 Bhadrabad Industrial Area haridwar Haridwar Haridwar,Haridwar,UTTARAKHAND
6398,Resource e Waste Solutions Pvt Ltd,Recycler,Pending at applicant,Authorization,H-30 kosi kotwan industrial area Tehsil Chatta Kosikalan Rural Mathura Mathura,Mathura,UTTAR PRADESH
278,Re Sustainability Reldan Refining Private Limited,Recycler,Approved by CPCB Authority,Authorization,"HWMP-Survey.No.684/1, Dundigal Village Quthubullapur mandal, Medchal-Malkajgiri(District) Hyderabad Hyderabad",Hyderabad,TELANGANA
7506,Reteck Envirotech India Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,Plot No F-7  Additional Pathalganga MIDC  Chavane Village Panvel Taluka   Raigad Dist Rasayani Raigarh(MH),Raigarh(MH),MAHARASHTRA
2368777,REWASTO RECYCLING,Recycler,Pending at applicant,Authorization,"PLOT NO. R-4, I.A. SITE-5, GREATER NOIDA  GREATER NOIDA Gautam Buddha Nagar",Gautam Buddha Nagar,UTTAR PRADESH
8869,RKE RECYCLING INTERNATIONAL LLP,Recycler,Pending at applicant,Authorization,"GALA NO 2 , SOLITIORE  BUILDING, TIRUPATI INDUSTRIAL ESTATE SATIVALI ROAD , VASAI  EAST VASAI Thane",Thane,MAHARASHTRA
1736136,ROLEX ENTERPRISES,Recycler,Approved by CPCB Authority,Authorization,"S. No. 156, Hissa No. 4/1, Village- Dhansar, Taluka- Panvel, District: Raigad- 410208 Maharashtra  PANVEL Raigarh(MH)",Raigarh(MH),MAHARASHTRA
1879919,ROYAL E WASTE RECYCLING CO,Recycler,Approved by CPCB Authority,Authorization,"KHASRA NO. 361, 362/3, VILLAGE HUSSAINPUR BOPADA, PARGANA AND TEHSIL KHATOLI MUZAFFARNAGAR MUZAFFARNAGAR Muzaffarnagar",Muzaffarnagar,UTTAR PRADESH
58991,ROYAL FAIZ RECYCLING PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,PLOT NO I-22 MASURI GULAWATI ROAD INDUSTRIAL AREA HAPUR HAPUR Hapur,Hapur,UTTAR PRADESH
8408,Rplanet Integrated Solution Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,Plot No 201 202 Old Block No 264-265 Paiki 1 Village-Zank Tal-Dahegam Gandhinagar Gandhi Nagar,Gandhi Nagar,GUJARAT
8634,RPN Industries ,Recycler,Approved by CPCB Authority,Authorization,"Plot-B2, KSSIDC INDUSTRIAL AREA, MYSORE ROAD, KUMBALGODU KENGERI HOBLI BANGALORE SOUTH TALUK KUMBALGODU BANGALORE Bangalore",Bangalore,KARNATAKA
13755,RY RECYCLERS,Recycler,Approved by CPCB Authority,Authorization,"HG67 2G7 Eastern Unnao Industrial City, Unnao, Wajidpur Urf Rajepur Unnao Unnao",Unnao,UTTAR PRADESH
909808,SACHIN ENTERPRISES,Recycler,Pending at applicant,Authorization,"PRATAPGANJ, 123/751, BLOCK T-74 GADAARIYAN PURWA FAZALGANJ KANPUR Kanpur Nagar",Kanpur Nagar,UTTAR PRADESH
8927,SAFDAR E RECYCLING PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"70 UPSIDC, M G Road GHAZIABAD Hapur",Hapur,UTTAR PRADESH
82236,SAHNI ENTERPRISES,Recycler,Pending at applicant,Authorization,"K K NO 228/285, HADBAST NO 645, MOHAL ANJI,  SHAMLECH BAROG BY- PASS, BELOW RAILWAY STATION solan Solan",Solan,HIMACHAL PRADESH
5238,SAHYASOLUTIONS GROUP OF WASTE MANAGEMENT,Recycler,Approved by CPCB Authority,Authorization,3/310 BADAYIL ESTATE MELORAM P.O PERUVANTHANAM PERUVANTHANAM Idukki,Idukki,KERALA
235,saisriwastemanagementpvtltd,Recycler,Approved by CPCB Authority,Authorization,"54 Nehru Nagar Pallipalayam(PO),kumarapalayam taulk Namakkal Namakkal",Namakkal,TAMIL NADU
1810077,SARA RECYCLING,Recycler,Pending at applicant,Authorization,"C 12,KUMBALAGOD INDUSTRIAL AREA PHASE 1 KUMBALGOD BENGALURU URBAN C12 KUMBALGOD INDUSTRIAL AREA PHASE 1 KUMBALGOD BENGALURU URBAN BENGALURU Bangalore",Bangalore,KARNATAKA
41535,Sas Tech E Waste Recycling Solutions,Recycler,Approved by CPCB Authority,Authorization,Plot No G 286 Road No 1 RIICO Industrial Area Ratangarh Churu,Churu,RAJASTHAN
9275,Sayma Ewaste solutions,Recycler,Approved by CPCB Authority,Authorization,"Factory addres  SR.NO.323,, URALI DEVACHI, URALI DEVACHI, Pune, Maharashtra, 412308 Pune Pune",Pune,MAHARASHTRA
124,Scape E Recycler Private Limited,Recycler,Approved by CPCB Authority,Authorization,"Plot 11-12, 17-18, 26-28 Chanakya Nagari Purna Parbhani",Parbhani,MAHARASHTRA
5193,Scope Recycling Private Limited,Recycler,Approved by CPCB Authority,Authorization,"GATA NO 109, BANIYA KHERA, TEHSILCHANDAUSI,, SAMBHAL,244412, SAMBHAL  Chandausi Sambhal",Sambhal,UTTAR PRADESH
8297,SEZ RECYCLING,Recycler,Approved by CPCB Authority,Authorization,"TP 7 4TH AVENUE, MAHINDRA WORLD CITY SEZ ZONE, CHENGALPATTU Chengalpet Kanchipuram",Kanchipuram,TAMIL NADU
59352,SHABBIR TRADERS,Recycler,Pending at applicant,Authorization,"Gala No P/16 S. No 121/1 AND 121/2,BALAJI INDUSTRIS PARK, TONDRE VILLAGE MIDC Taloja Road, BEHIND HINDALCO COMPANY, Taloja MIDC, Navi Mumbai, Raigad, Maharashtra, Navi Mumbai Raigarh(MH)",Raigarh(MH),MAHARASHTRA
43277,SHEELTRON DIGITAL SYSTEMS PRIVATE LIMITED,Recycler,Pending at applicant,Authorization,"Site No. 27, Maney Estate, Sy No121, Kumbalgodu Industrial Area Kumbalgudu Taluk, Bangalore Urban Bengaluru Bangalore",Bangalore,KARNATAKA
241,SHIVALIK SOLID WASTE MANAGEMENT LIMITED UNIT-2,Recycler,Approved by CPCB Authority,Authorization,Village upperla nangal Village upperla Nangal - Nalagarh SOLAN Solan,Solan,HIMACHAL PRADESH
167,Shiv Shakti Metals,Recycler,Approved by CPCB Authority,Authorization,"Khasra No 545, Sikheda Road, Vill-Phaphrana, Sikheda Road Industrial Area Modinagar Ghaziabad",Ghaziabad,UTTAR PRADESH
9479,Shiwshakti Metal Works,Recycler,Pending at applicant,Authorization,Vill - Jaladhulagori PO - Dhulagori PS - Sankrail Dist - Howrah Sankrail Howrah,Howrah,WEST BENGAL
1897809,Shreeram E Waste Recyclers And Traders,Recycler,Pending at applicant,Authorization,"KHARSAM, P.S HATHAURI, NEAR JANKI NAGAR CHOWK , KHARSAM, SAMASTIPUR, BIHAR, 847105  SAMASTIPUR Samastipur",Samastipur,BIHAR
2679387,SHRI RAAM RECYCLING,Recycler,Pending at applicant,Authorization,"952/21, GURUVARAJAKANDIGAI GUMMIDIPOONDI GUMMIDIPOONDI Tiruvallur",Tiruvallur,TAMIL NADU
218,shukla e-waste processor,Recycler,Approved by CPCB Authority,Authorization,H 309 B RIICO Industrial Area Bhiwadi Alwar,Alwar,RAJASTHAN
7945,SIDDHAVI TECH,Recycler,Pending at applicant,Authorization,NH 52 POLT NO A 58 B/H M I D C OFFICE OSMANABAD Osmanabad,Osmanabad,MAHARASHTRA
635620,Silicon Planet Recycling Private Limited,Recycler,Approved by CPCB Authority,Authorization,"Sy. No. 247 and 248, Thumkunta (V), Bommalaramaram (M Yadadri Bhuvanagiri District Hyderabad Nalgonda",Nalgonda,TELANGANA
7540,SK Enterprises,Recycler,Rejected By CPCB Authority,Authorization,"Plot No. 134/1, 183, Industrial Estate Pune Road, Kedgaon, Industrial Estate, Ahmednagar, ahmednagar Ahmed Nagar",Ahmed Nagar,MAHARASHTRA
7540,SK Enterprises,Recycler,Approved by CPCB Authority,Authorization,"Plot No. 134/1, 183, Industrial Estate Pune Road, Kedgaon, Industrial Estate, Ahmednagar, ahmednagar Ahmed Nagar",Ahmed Nagar,MAHARASHTRA
2396790,S K E WASTE DISPOSAL,Recycler,Approved by CPCB Authority,Authorization,"Gut No 679/2/3 Alandi Kuruli Road, Near Tower weigh Bridge Village Kuruli, Tal. Khed, Dist. Pune Pune Pune",Pune,MAHARASHTRA
215,Sky Green Waste Recycling Management,Recycler,Approved by CPCB Authority,Authorization,"Khasra No 51,53,54,66,20,21 VILLAGE PIPLIKHERA INDUSTRIAL AREA, HAPUR ROAD MEERUT Meerut",Meerut,UTTAR PRADESH
13760,SMASH RECYCLER PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"KHASRA NO. 265/3, 267/2, VILLAGE DHIKOLI, MEERUT, Meerut, Uttar Pradesh, 250002  Meerut Meerut",Meerut,UTTAR PRADESH
2743178,S N SUSTAINABLE RESOURCES PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"F-2 UPSIDA Industrial Area, Gopalpur Sikandrabad Bulandshahr",Bulandshahr,UTTAR PRADESH
9400,SOGO SYNERGY PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"SW-17B, Apparel Park-Phase II, Doddabellapura Industrial Area, Doddabellapura BANGALORE Bangalore Rural",Bangalore Rural,KARNATAKA
245,SONAL METACOP,Recycler,Approved by CPCB Authority,Authorization,"Sy no. 8/1, Plot no. 5,5/1, Kachohalli, Kachohalli Industrial Estate, Dasanapura Hobli, Laxmipura Post, Bengaluru Bangalore",Bangalore,KARNATAKA
1283515,SONI RECYCLE COMPABY,Recycler,Pending at applicant,Authorization,VPO SANWAR CHARKHI DADRI  BHIWANI Bhiwani,Bhiwani,HARYANA
255,SORIAAN RECYCLERS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Plot. No. 39 A and B , 2nd Phase, 2nd Sector, Bosch Road, Bidadi Industrial Area, Ramanagara Karnataka  ramanagara Ramanagar",Ramanagar,KARNATAKA
